Date,Open,High,Low,Close,Volume,Adj Close
2009-02-09,2296.67,2399.06,2296.67,2399.06,000,2399.06
2009-02-02,2057.06,2237.28,2057.06,2237.28,000,2237.28
2009-01-26,2032.68,2032.68,2032.68,2032.68,000,2032.68
2009-01-19,2012.46,2044.55,2012.46,2032.68,000,2032.68
2009-01-12,1920.69,1990.21,1876.19,1990.21,000,1990.21
2009-01-05,1882.96,1942.80,1882.96,1918.36,000,1918.36
2008-12-29,1854.76,1854.76,1817.72,1817.72,000,1817.72
2008-12-22,2017.55,2017.55,1862.10,1862.10,000,1862.10
2008-12-15,1975.03,2052.11,1975.03,2052.11,000,2052.11
2008-12-08,2095.04,2096.39,1960.38,1960.38,000,1960.38
2008-12-01,1864.20,2013.18,1864.20,2013.18,000,2013.18
2008-11-24,1837.64,1870.47,1829.92,1829.92,000,1829.92
2008-11-17,1987.22,1987.22,1839.82,1920.73,000,1920.73
2008-11-10,1801.67,1943.65,1781.36,1943.65,000,1943.65
2008-11-03,1653.54,1691.42,1627.76,1677.83,000,1677.83
2008-10-27,1654.67,1705.82,1654.67,1663.66,000,1663.66
2008-10-20,1896.73,1896.73,1781.60,1781.60,000,1781.60
2008-10-13,1985.49,1985.49,1820.90,1833.26,000,1833.26
2008-10-06,2128.70,2128.70,1906.96,1906.96,000,1906.96
2008-09-22,2207.61,2243.66,2123.48,2243.66,000,2243.66
2008-09-16,2000.65,2073.11,1895.99,2073.11,000,2073.11
2008-09-08,2126.52,2143.18,2072.13,2077.85,000,2077.85
2008-09-01,2309.17,2309.17,2183.43,2183.43,000,2183.43
2008-08-25,2400.55,2400.55,2325.29,2391.64,000,2391.64
2008-08-18,2313.40,2532.94,2313.40,2404.93,000,2404.93
2008-08-11,2456.81,2456.81,2443.51,2447.61,000,2447.61
2008-08-04,2773.15,2773.15,2591.46,2591.46,000,2591.46
2008-07-28,2960.85,2960.85,2805.21,2840.79,000,2840.79
2008-07-21,2911.05,2977.36,2883.32,2939.20,000,2939.20
2008-07-14,2975.87,2975.87,2718.07,2815.46,000,2815.46
2008-07-07,2882.76,3015.13,2882.76,2953.50,000,2953.50
2008-06-30,2791.82,2791.82,2698.35,2741.85,000,2741.85
2008-06-23,2789.94,2980.91,2789.94,2816.02,000,2816.02
2008-06-16,2952.24,2991.27,2773.08,2849.67,000,2849.67
2008-06-09,3489.50,3489.50,2979.12,2979.12,000,2979.12
2008-06-02,3625.83,3625.83,3489.50,3489.50,000,3489.50
2008-05-26,3559.22,3676.23,3559.22,3611.33,000,3611.33
2008-05-19,3914.07,3914.07,3675.15,3675.15,000,3675.15
2008-05-12,3904.92,3975.78,3851.69,3936.12,000,3936.12
2008-05-05,4055.78,4055.78,3821.32,3878.92,000,3878.92
2008-04-28,3729.15,3959.12,3729.15,3959.12,000,3959.12
2008-04-21,3267.55,3803.07,3267.55,3803.07,000,3803.07
2008-04-14,3536.33,3583.30,3272.50,3272.50,000,3272.50
2008-04-07,3845.82,3891.06,3688.12,3783.73,000,3783.73
2008-03-31,3790.53,3790.53,3547.98,3650.70,000,3650.70
2008-03-24,3857.09,3918.16,3748.92,3918.16,000,3918.16
2008-03-17,3965.28,4037.83,3763.95,4037.83,000,4037.83
2008-03-10,4431.59,4441.18,4157.87,4157.87,000,4157.87
2008-03-03,4790.74,4790.74,4621.69,4621.69,000,4621.69
2008-02-25,4519.78,4674.55,4515.53,4674.55,000,4674.55
2008-02-18,4910.99,5020.75,4702.24,4702.24,000,4702.24
2008-02-11,4921.83,4921.83,4813.31,4813.31,000,4813.31
2008-02-04,4950.12,4950.12,4921.83,4921.83,000,4921.83
2008-01-28,4731.88,4762.08,4571.94,4571.94,000,4571.94
2008-01-21,5145.73,5145.73,4753.87,5077.43,000,5077.43
2008-01-14,5731.76,5731.76,5365.62,5414.47,000,5414.47
2008-01-07,5556.59,5699.15,5528.05,5699.15,000,5699.15
2007-12-31,5338.27,5483.65,5338.27,5483.65,000,5483.65
2007-12-24,5207.13,5367.53,5207.13,5338.27,000,5338.27
2007-12-17,4857.29,5101.85,4829.91,5101.85,000,5101.85
2007-12-10,5133.56,5140.00,4884.30,4977.65,000,4977.65
2007-12-03,4772.67,5041.35,4772.67,5041.35,000,5041.35
2007-11-26,4800.08,4842.07,4648.75,4737.41,000,4737.41
2007-11-19,4994.42,5069.38,4772.62,4856.16,000,4856.16
2007-11-12,4978.25,5145.89,4939.24,5007.66,000,5007.66
2007-11-05,5360.31,5360.31,5040.52,5040.52,000,5040.52
2007-10-29,5508.36,5688.54,5472.93,5472.93,000,5472.93
2007-10-22,5472.68,5588.01,5333.79,5394.81,000,5394.81
2007-10-15,5821.45,5877.20,5614.06,5614.06,000,5614.06
2007-10-08,5653.14,5760.08,5653.14,5737.22,000,5737.22
2007-10-01,5580.81,5580.81,5580.81,5580.81,000,5580.81
2007-09-24,5513.90,5580.81,5361.02,5580.81,000,5580.81
2007-09-17,5498.91,5498.91,5419.27,5468.10,000,5468.10
2007-09-10,5377.22,5397.28,5124.09,5397.28,000,5397.28
2007-09-03,5419.17,5419.17,5294.79,5294.79,000,5294.79
2007-08-27,5243.15,5296.81,5171.82,5296.81,000,5296.81
2007-08-20,4885.43,5217.58,4885.43,5217.58,000,5217.58
2007-08-13,4721.19,4798.75,4626.58,4626.58,000,4626.58
2007-08-06,4703.98,4777.29,4668.09,4726.68,000,4726.68
2007-07-30,4410.30,4598.38,4290.48,4598.38,000,4598.38
2007-07-23,4156.72,4307.14,4156.72,4307.14,000,4307.14
2007-07-16,3697.97,3971.88,3697.97,3971.88,000,3971.88
2007-07-09,3821.30,3821.30,3775.62,3820.12,000,3820.12
2007-07-02,3757.66,3832.23,3537.44,3710.28,000,3710.28
2007-06-25,3877.59,4040.48,3764.08,3764.08,000,3764.08
2007-06-18,4227.57,4253.00,4051.43,4051.43,000,4051.43
2007-06-11,3931.86,4118.27,3931.86,4099.38,000,4099.38
2007-06-04,3511.43,3837.87,3511.43,3837.87,000,3837.87
2007-05-28,4072.58,4168.29,3803.95,3803.95,000,3803.95
2007-05-21,3831.44,3985.25,3831.44,3985.25,000,3985.25
2007-05-14,3734.42,3778.60,3604.64,3776.63,000,3776.63
2007-04-30,3558.71,3724.51,3558.71,3702.61,000,3702.61
2007-04-23,3431.32,3493.58,3431.32,3470.52,000,3470.52
2007-04-16,3256.00,3304.50,3150.30,3289.28,000,3289.28
2007-04-09,3038.17,3176.44,3038.17,3169.23,000,3169.23
2007-04-02,2850.11,2972.01,2850.11,2972.01,000,2972.01
2007-03-26,2764.03,2797.65,2764.03,2781.78,000,2781.78
2007-03-19,2659.41,2716.27,2659.41,2716.27,000,2716.27
2007-03-12,2616.17,2645.55,2597.36,2604.23,000,2604.23
2007-03-05,2475.61,2627.63,2475.61,2611.39,000,2611.39
2007-02-26,2707.68,2707.68,2457.49,2508.73,000,2508.73
2007-02-12,2485.39,2676.74,2485.39,2676.74,000,2676.74
2007-02-05,2271.80,2410.60,2271.80,2397.25,000,2397.25
2007-01-29,2576.92,2576.92,2298.00,2298.00,000,2298.00
2007-01-22,2491.31,2536.43,2452.83,2512.92,000,2512.92
2007-01-15,2287.34,2396.09,2287.34,2396.09,000,2396.09
2007-01-08,2131.56,2255.97,2131.56,2173.75,000,2173.75
2007-01-04,2067.09,2072.88,2067.09,2072.88,000,2072.88
