Date,CSI300,S&P500
8/12/13,2352.79,1694.160034
8/13/13,2359.07,1685.390015
8/14/13,2349.08,1661.319946
8/15/13,2321.58,1655.829956
8/16/13,2304.14,1646.060059
8/19/13,2331.43,1652.349976
8/20/13,2312.47,1642.800049
8/21/13,2308.59,1656.959961
8/22/13,2303.93,1663.5
8/23/13,2286.93,1656.780029
8/26/13,2335.62,1630.47998
8/27/13,2340.88,1634.959961
8/28/13,2328.06,1638.170044
8/29/13,2318.31,1632.969971
8/30/13,2313.91,1639.77002
9/2/13,2320.34,1653.079956
9/3/13,2354.5,1655.079956
9/4/13,2350.7,1655.170044
9/5/13,2341.74,1671.709961
9/6/13,2357.78,1683.98999
9/9/13,2440.61,1689.130005
9/10/13,2474.89,1683.420044
9/11/13,2482.89,1687.98999
9/12/13,2507.46,1697.599976
9/13/13,2488.9,1704.76001
9/16/13,2478.39,1725.52002
9/17/13,2427.32,1722.339966
9/18/13,2432.51,1709.910034
9/23/13,2472.29,1701.839966
9/24/13,2443.89,1697.420044
9/25/13,2429.03,1692.77002
9/26/13,2384.44,1698.670044
9/27/13,2394.97,1691.75
9/30/13,2409.04,1681.550049
10/8/13,2441.81,1695
10/9/13,2453.58,1693.869995
10/10/13,2429.32,1678.660034
10/11/13,2468.51,1690.5
10/14/13,2472.54,1676.119995
10/15/13,2467.52,1655.449951
10/16/13,2421.37,1656.400024
10/17/13,2413.33,1692.560059
10/18/13,2426.05,1703.199951
10/21/13,2468.99,1710.140015
10/22/13,2446.38,1698.060059
10/23/13,2418.36,1721.540039
10/24/13,2400.51,1733.150024
10/25/13,2368.56,1744.5
10/28/13,2365.95,1744.660034
10/29/13,2372.05,1754.670044
10/30/13,2407.47,1746.380005
10/31/13,2373.72,1752.069946
11/1/13,2384.96,1759.77002
11/4/13,2380.45,1762.109985
11/5/13,2383.77,1771.949951
11/6/13,2353.57,1763.310059
11/7/13,2340.55,1756.540039
11/8/13,2307.95,1761.640015
11/11/13,2315.89,1767.930054
11/12/13,2340,1762.969971
11/13/13,2288.12,1770.48999
11/14/13,2304.5,1747.150024
11/15/13,2350.73,1770.609985
11/18/13,2428.9,1771.890015
11/19/13,2412.16,1767.689941
11/20/13,2424.85,1782
11/21/13,2409.99,1790.619995
11/22/13,2397.96,1798.180054
11/25/13,2388.63,1791.530029
11/26/13,2387.42,1787.869995
11/27/13,2414.48,1781.369995
11/28/13,2439.53,1795.849976
11/29/13,2438.94,1804.76001
12/2/13,2418.79,1802.47998
12/3/13,2442.78,1802.75
12/4/13,2475.14,1807.22998
12/5/13,2468.2,1805.810059
12/6/13,2452.29,1800.900024
12/9/13,2450.87,1795.150024
12/10/13,2453.32,1792.810059
12/11/13,2412.76,1785.030029
12/12/13,2410.01,1805.089966
12/13/13,2406.64,1808.369995
12/16/13,2367.92,1802.619995
12/17/13,2356.38,1782.219971
12/18/13,2357.23,1775.5
12/19/13,2332.41,1775.319946
12/20/13,2278.14,1786.540039
12/23/13,2284.6,1781
12/24/13,2288.25,1810.650024
12/25/13,2305.11,1809.599976
12/26/13,2265.33,1818.319946
12/27/13,2303.48,1827.98999
12/30/13,2299.46,1833.319946
12/31/13,2330.03,1842.02002
1/2/14,2321.98,1841.400024
1/3/14,2290.78,1841.069946
1/6/14,2238.64,1848.359985
1/7/14,2238,1831.97998
1/8/14,2241.91,1831.369995
1/9/14,2222.22,1826.77002
1/10/14,2204.85,1837.880005
1/13/14,2193.68,1837.48999
1/14/14,2212.85,1838.130005
1/15/14,2208.94,1842.369995
1/16/14,2211.84,1819.199951
1/17/14,2178.49,1838.880005
1/20/14,2165.99,1848.380005
1/21/14,2187.41,1845.890015
1/22/14,2243.8,1838.699951
1/23/14,2231.89,1843.800049
1/24/14,2245.68,1844.859985
1/27/14,2215.92,1828.459961
1/28/14,2219.85,1790.290039
1/29/14,2227.78,1781.560059
1/30/14,2202.45,1792.5
2/7/14,2212.48,1774.199951
2/10/14,2267.53,1794.189941
2/11/14,2285.56,1782.589966
2/12/14,2291.25,1741.890015
2/13/14,2279.55,1755.199951
2/14/14,2295.57,1751.640015
2/17/14,2311.65,1773.430054
2/18/14,2282.44,1797.02002
2/19/14,2308.66,1799.839966
2/20/14,2287.44,1819.75
2/21/14,2264.29,1819.26001
2/24/14,2214.51,1829.829956
2/25/14,2157.91,1838.630005
2/26/14,2163.41,1840.76001
2/27/14,2154.11,1828.75
2/28/14,2178.97,1839.780029
3/3/14,2190.37,1836.25
3/4/14,2184.27,1847.609985
3/5/14,2163.98,1845.119995
3/6/14,2173.63,1845.160034
3/7/14,2168.36,1854.290039
3/10/14,2097.79,1859.449951
3/11/14,2108.66,1845.72998
3/12/14,2114.13,1873.910034
3/13/14,2140.33,1873.810059
3/14/14,2122.84,1877.030029
3/17/14,2143.04,1878.040039
3/18/14,2138.13,1877.170044
3/19/14,2120.87,1867.630005
3/20/14,2086.97,1868.199951
3/21/14,2158.8,1846.339966
3/24/14,2176.55,1841.130005
3/25/14,2174.44,1858.829956
3/26/14,2171.05,1872.25
3/27/14,2155.71,1860.77002
3/28/14,2151.97,1872.01001
3/31/14,2146.3,1866.52002
4/1/14,2163.11,1857.439941
4/2/14,2180.73,1865.619995
4/3/14,2165.01,1852.560059
4/4/14,2185.47,1849.040039
4/8/14,2237.32,1857.619995
4/9/14,2238.62,1872.339966
4/10/14,2273.76,1885.52002
4/11/14,2270.67,1890.900024
4/14/14,2268.61,1888.77002
4/15/14,2229.46,1865.089966
4/16/14,2232.53,1845.040039
4/17/14,2224.8,1851.959961
4/18/14,2224.48,1872.180054
4/21/14,2187.25,1833.079956
4/22/14,2196.79,1815.689941
4/23/14,2194.67,1830.609985
4/24/14,2190.47,1842.97998
4/25/14,2167.83,1862.310059
4/28/14,2134.97,1864.849976
4/29/14,2158.47,1871.890015
4/30/14,2158.66,1879.550049
5/5/14,2156.47,1875.390015
5/6/14,2157.33,1878.609985
5/7/14,2137.32,1863.400024
5/8/14,2135.5,1869.430054
5/9/14,2133.91,1878.329956
5/12/14,2180.05,1883.949951
5/13/14,2174.85,1883.680054
5/14/14,2172.37,1881.140015
5/15/14,2144.08,1884.660034
5/16/14,2145.95,1867.719971
5/19/14,2115.14,1878.209961
5/20/14,2115.77,1875.630005
5/21/14,2135.91,1878.47998
5/22/14,2130.87,1896.650024
5/23/14,2148.41,1897.449951
5/26/14,2155.98,1888.530029
5/27/14,2147.28,1870.849976
5/28/14,2169.35,1877.859985
5/29/14,2155.16,1885.079956
5/30/14,2156.46,1872.829956
6/3/14,2149.92,1888.030029
6/4/14,2128.27,1892.48999
6/5/14,2150.6,1900.530029
6/6/14,2134.72,1911.910034
6/9/14,2136.29,1909.780029
6/10/14,2161.27,1920.030029
6/11/14,2160.77,1923.569946
6/12/14,2153.41,1924.969971
6/13/14,2176.24,1924.23999
6/16/14,2191.85,1927.880005
6/17/14,2169.67,1940.459961
6/18/14,2160.24,1949.439941
6/19/14,2126.91,1951.27002
6/20/14,2136.73,1950.790039
6/23/14,2134.11,1943.890015
6/24/14,2144.82,1930.109985
6/25/14,2133.37,1936.160034
6/26/14,2149.08,1937.780029
6/27/14,2150.26,1941.98999
6/30/14,2165.12,1956.97998
7/1/14,2164.56,1959.47998
7/2/14,2170.87,1962.869995
7/3/14,2180.19,1962.609985
7/4/14,2178.7,1949.97998
7/7/14,2176.29,1959.530029
7/8/14,2180.47,1957.219971
7/9/14,2148.71,1960.959961
7/10/14,2142.85,1960.22998
7/11/14,2148.01,1973.319946
7/14/14,2171.76,1974.619995
7/15/14,2174.98,1985.439941
7/16/14,2170.87,1977.650024
7/17/14,2157.07,1963.709961
7/18/14,2164.14,1972.829956
7/21/14,2166.29,1964.680054
7/22/14,2192.7,1967.569946
7/23/14,2197.83,1977.099976
7/24/14,2237.01,1973.280029
7/25/14,2260.45,1981.569946
7/28/14,2323.9,1958.119995
7/29/14,2331.37,1978.219971
7/30/14,2322.01,1973.630005
7/31/14,2350.25,1983.530029
8/1/14,2329.4,1987.01001
8/4/14,2375.62,1987.97998
8/5/14,2369.35,1978.339966
8/6/14,2363.22,1978.910034
8/7/14,2327.46,1969.949951
8/8/14,2331.13,1970.069946
8/11/14,2365.35,1930.670044
8/12/14,2357.05,1925.150024
8/13/14,2358.9,1938.98999
8/14/14,2335.95,1920.209961
8/15/14,2360.64,1920.23999
8/18/14,2374.56,1909.569946
8/19/14,2374.77,1931.589966
8/20/14,2366.14,1936.920044
8/21/14,2354.24,1933.75
8/22/14,2365.36,1946.719971
8/25/14,2342.86,1955.180054
8/26/14,2324.09,1955.060059
8/27/14,2327.59,1971.73999
8/28/14,2311.28,1981.599976
8/29/14,2338.29,1986.51001
9/1/14,2355.32,1992.369995
9/2/14,2386.46,1988.400024
9/3/14,2408.96,1997.920044
9/4/14,2426.22,2000.02002
9/5/14,2449.26,2000.119995
9/9/14,2445.22,1996.73999
9/10/14,2432.43,2003.369995
9/11/14,2423.45,2002.280029
9/12/14,2438.36,2000.719971
9/15/14,2437.25,1997.650024
9/16/14,2388.76,2007.709961
9/17/14,2401.33,2001.540039
9/18/14,2408.66,1988.439941
9/19/14,2425.31,1995.689941
9/22/14,2378.92,1997.449951
9/23/14,2399.46,1985.540039
9/24/14,2441.86,1984.130005
9/25/14,2436.97,1998.97998
9/26/14,2437.2,2001.569946
9/29/14,2447.8,2011.359985
9/30/14,2450.99,2010.400024
10/8/14,2478.38,1994.290039
10/9/14,2481.96,1982.77002
10/10/14,2466.79,1998.300049
10/13/14,2454.95,1965.98999
10/14/14,2446.56,1982.849976
10/15/14,2463.87,1977.800049
10/16/14,2444.4,1972.290039
10/17/14,2441.73,1946.160034
10/20/14,2454.71,1946.170044
10/21/14,2433.39,1967.900024
10/22/14,2418.64,1964.819946
10/23/14,2402.75,1935.099976
10/24/14,2390.71,1968.890015
10/27/14,2368.83,1928.209961
10/28/14,2416.65,1906.130005
10/29/14,2451.38,1874.73999
10/30/14,2468.93,1877.699951
10/31/14,2508.32,1862.48999
11/3/14,2512.55,1862.76001
11/4/14,2513.17,1886.76001
11/5/14,2503.45,1904.01001
11/6/14,2506.07,1941.280029
11/7/14,2502.15,1927.109985
11/10/14,2565.73,1950.819946
11/11/14,2558.61,1964.579956
11/12/14,2594.32,1961.630005
11/13/14,2579.75,1985.050049
11/14/14,2581.09,1982.300049
11/17/14,2567.1,1994.650024
11/18/14,2541.42,2018.050049
11/19/14,2537.22,2017.810059
11/20/14,2537.1,2012.099976
11/21/14,2583.46,2023.569946
11/24/14,2649.26,2031.209961
11/25/14,2685.56,2031.920044
11/26/14,2723.02,2038.26001
11/27/14,2754.49,2039.680054
11/28/14,2808.82,2038.25
12/1/14,2819.81,2039.329956
12/2/14,2923.94,2039.819946
12/3/14,2967.55,2041.319946
12/4/14,3104.35,2051.800049
12/5/14,3124.89,2048.719971
12/8/14,3252.88,2052.75
12/9/14,3106.91,2063.5
12/10/14,3221.55,2069.409912
12/11/14,3183.01,2067.030029
12/12/14,3193.23,2072.830078
12/15/14,3217.23,2067.560059
12/16/14,3303.4,2053.439941
12/17/14,3360.6,2066.550049
12/18/14,3345.93,2074.330078
12/19/14,3383.17,2071.919922
12/22/14,3394.48,2075.370117
12/23/14,3324.92,2060.310059
12/24/14,3230.39,2059.820068
12/25/14,3335.42,2026.140015
12/26/14,3445.84,2035.329956
12/29/14,3455.46,2002.329956
12/30/14,3459.68,1989.630005
12/31/14,3533.71,1972.73999
1/1/15,3533.71,2012.890015
1/5/15,3641.54,2061.22998
1/6/15,3641.06,2070.649902
1/7/15,3643.79,2078.540039
1/8/15,3559.26,2082.169922
1/9/15,3546.72,2081.879883
1/12/15,3513.58,2088.77002
1/13/15,3514.04,2090.570068
1/14/15,3502.42,2080.350098
1/15/15,3604.12,2058.899902
1/16/15,3635.15,2058.199951
1/19/15,3355.16,2020.579956
1/20/15,3396.22,2002.609985
1/21/15,3548.89,2025.900024
1/22/15,3567.61,2062.139893
1/23/15,3571.73,2044.810059
1/26/15,3607.99,2028.26001
1/27/15,3574.93,2023.030029
1/28/15,3525.32,2011.27002
1/29/15,3481.8,1992.670044
1/30/15,3434.39,2019.420044
2/2/15,3353.96,2022.550049
2/3/15,3437.45,2032.119995
2/4/15,3401.77,2063.149902
2/5/15,3366.95,2051.820068
2/6/15,3312.42,2057.090088
2/9/15,3345.92,2029.550049
2/10/15,3406.94,2002.160034
2/11/15,3434.12,2021.25
2/12/15,3442.87,1994.98999
2/13/15,3469.83,2020.849976
2/16/15,3499.48,2050.030029
2/17/15,3522.32,2041.51001
2/25/15,3478.73,2062.52002
2/26/15,3566.29,2055.469971
2/27/15,3572.84,2046.73999
3/2/15,3601.26,2068.590088
3/3/15,3507.9,2068.530029
3/4/15,3530.82,2088.47998
3/5/15,3496.34,2096.98999
3/6/15,3478.52,2100.340088
3/9/15,3537.75,2099.679932
3/10/15,3520.61,2097.449951
3/11/15,3524.65,2110.300049
3/12/15,3592.84,2109.659912
3/13/15,3617.66,2115.47998
3/16/15,3705.67,2113.860107
3/17/15,3757.12,2110.73999
3/18/15,3846.05,2104.5
3/19/15,3839.74,2117.389893
3/20/15,3892.57,2107.780029
3/23/15,3972.06,2098.530029
3/24/15,3973.05,2101.040039
3/25/15,3940.41,2071.26001
3/26/15,3950,2079.429932
3/27/15,3971.7,2044.160034
3/30/15,4088.18,2040.23999
3/31/15,4051.2,2065.949951
4/1/15,4123.9,2053.399902
4/2/15,4124.78,2081.189941
4/3/15,4170.54,2074.280029
4/7/15,4260.04,2099.5
4/8/15,4295.8,2089.27002
4/9/15,4262.14,2108.100098
4/10/15,4344.42,2104.419922
4/13/15,4421.07,2091.5
4/14/15,4438.18,2061.050049
4/15/15,4380.51,2056.149902
4/16/15,4513.55,2061.02002
4/17/15,4596.14,2086.23999
4/20/15,4521.92,2067.889893
4/21/15,4619.16,2059.689941
4/22/15,4739.81,2066.959961
4/23/15,4740.89,2080.620117
4/24/15,4702.64,2076.330078
4/27/15,4807.59,2081.899902
4/28/15,4741.86,2091.179932
4/29/15,4774.33,2102.060059
4/30/15,4749.89,2092.429932
5/4/15,4787.74,2095.840088
5/5/15,4596.84,2106.629883
5/6/15,4553.33,2104.98999
5/7/15,4470.09,2081.179932
5/8/15,4558.4,2100.399902
5/11/15,4690.53,2097.290039
5/12/15,4747.42,2107.959961
5/13/15,4718.44,2112.929932
5/14/15,4700.78,2117.689941
5/15/15,4617.47,2108.919922
5/18/15,4575.14,2114.76001
5/19/15,4731.22,2106.850098
5/20/15,4754.92,2085.51001
5/21/15,4840.98,2108.290039
5/22/15,4951.33,2114.48999
5/25/15,5099.5,2089.459961
5/26/15,5198.92,2080.149902
5/27/15,5181.43,2088
5/28/15,4834.01,2116.100098
5/29/15,4840.83,2105.330078
6/1/15,5076.18,2099.120117
6/2/15,5161.87,2098.47998
6/3/15,5143.59,2121.100098
6/4/15,5181.42,2122.72998
6/5/15,5230.55,2129.199951
6/8/15,5353.75,2127.830078
6/9/15,5317.46,2125.850098
6/10/15,5309.11,2130.820068
6/11/15,5306.59,2126.060059
6/12/15,5335.12,2104.199951
6/15/15,5221.17,2123.47998
6/16/15,5064.82,2120.790039
6/17/15,5138.83,2107.389893
6/18/15,4930.55,2111.72998
6/19/15,4637.05,2109.600098
6/23/15,4786.09,2114.070068
6/24/15,4880.13,2095.840088
6/25/15,4706.52,2092.830078
6/26/15,4336.19,2079.280029
6/29/15,4191.55,2080.149902
6/30/15,4473,2105.199951
7/1/15,4253.02,2108.860107
7/2/15,4108,2094.110107
7/3/15,3885.92,2084.429932
7/6/15,3998.54,2096.290039
7/7/15,3928,2100.439941
7/8/15,3663.04,2121.23999
7/9/15,3897.63,2109.98999
7/10/15,4106.56,2122.850098
7/13/15,4211.81,2124.199951
7/14/15,4112.15,2108.580078
7/15/15,3966.76,2102.310059
7/16/15,3997.36,2101.48999
7/17/15,4151.5,2057.639893
7/20/15,4160.61,2063.110107
7/21/15,4166.01,2077.419922
7/22/15,4157.16,2076.780029
7/23/15,4250.81,2068.76001
7/24/15,4176.28,2081.340088
7/27/15,3818.73,2046.680054
7/28/15,3811.09,2051.310059
7/29/15,3930.38,2076.620117
7/30/15,3815.41,2099.600098
7/31/15,3816.7,2108.949951
8/3/15,3829.24,2107.399902
8/4/15,3948.16,2124.290039
8/5/15,3866.9,2126.639893
8/6/15,3831.85,2128.280029
8/7/15,3906.95,2119.209961
8/10/15,4084.36,2114.149902
8/11/15,4066.67,2102.149902
8/12/15,4016.13,2079.649902
8/13/15,4075.46,2067.639893
8/14/15,4073.54,2093.25
8/17/15,4077.87,2108.570068
8/18/15,3825.41,2108.629883
8/19/15,3886.14,2103.840088
8/20/15,3761.45,2098.040039
8/21/15,3589.54,2093.320068
8/24/15,3275.53,2099.840088
8/25/15,3042.93,2083.560059
8/26/15,3025.69,2077.570068
8/27/15,3205.64,2104.179932
8/28/15,3342.29,2084.070068
8/31/15,3366.54,2086.050049
9/1/15,3362.08,2083.389893
9/2/15,3365.83,2091.540039
9/3/15,3365.83,2102.439941
9/7/15,3250.49,2096.919922
9/8/15,3334.02,2079.610107
9/9/15,3399.3,2035.72998
9/10/15,3357.56,1970.890015
9/11/15,3347.19,1893.209961
9/14/15,3281.13,1867.609985
9/15/15,3152.23,1940.51001
9/16/15,3309.25,1987.660034
9/17/15,3237,1988.869995
9/18/15,3251.27,1972.180054
9/21/15,3308.25,1913.849976
9/22/15,3339.03,1948.859985
9/23/15,3263.03,1951.130005
9/24/15,3285,1921.219971
9/25/15,3231.95,1969.410034
9/28/15,3242.75,1942.040039
9/29/15,3178.85,1952.290039
9/30/15,3202.95,1961.050049
10/8/15,3296.48,1953.030029
10/9/15,3340.12,1978.089966
10/12/15,3447.69,1995.310059
10/13/15,3445.04,1990.199951
10/14/15,3406.11,1958.030029
10/15/15,3486.81,1966.969971
10/16/15,3534.06,1942.73999
10/19/15,3534.18,1938.76001
10/20/15,3577.7,1932.23999
10/21/15,3473.25,1931.339966
10/22/15,3524.53,1881.77002
10/23/15,3571.24,1884.089966
10/26/15,3589.26,1920.030029
10/27/15,3592.88,1923.819946
10/28/15,3524.92,1951.359985
10/29/15,3533.31,1987.050049
10/30/15,3534.08,1979.920044
11/2/15,3475.96,1995.829956
11/3/15,3465.49,2013.430054
11/4/15,3628.54,2014.890015
11/5/15,3705.97,2017.459961
11/6/15,3793.37,2003.689941
11/9/15,3840.35,1994.23999
11/10/15,3833.24,2023.859985
11/11/15,3833.65,2033.109985
11/12/15,3795.32,2033.660034
11/13/15,3746.24,2030.77002
11/16/15,3764.13,2018.939941
11/17/15,3758.39,2052.51001
11/18/15,3715.58,2075.149902
11/19/15,3774.97,2071.179932
11/20/15,3774.38,2065.889893
11/23/15,3753.33,2090.350098
11/24/15,3753.89,2089.409912
11/25/15,3781.61,2079.360107
11/26/15,3759.43,2104.050049
11/27/15,3556.99,2109.790039
11/30/15,3566.41,2102.310059
12/1/15,3591.7,2099.929932
12/2/15,3721.96,2099.199951
12/3/15,3749.3,2078.580078
12/4/15,3677.59,2081.719971
12/7/15,3687.61,2075
12/8/15,3623.02,2045.969971
12/9/15,3635.94,2023.040039
12/10/15,3623.08,2053.189941
12/11/15,3608.06,2050.439941
12/14/15,3711.32,2083.580078
12/15/15,3694.39,2081.23999
12/16/15,3685.44,2089.169922
12/17/15,3755.89,2086.590088
12/18/15,3767.91,2089.139893
12/21/15,3865.97,2088.870117
12/22/15,3876.73,2090.110107
12/23/15,3866.38,2080.409912
12/24/15,3829.4,2102.629883
12/25/15,3838.2,2079.51001
12/28/15,3727.63,2049.620117
12/29/15,3761.88,2091.689941
12/30/15,3765.18,2077.070068
12/31/15,3731,2063.590088
1/4/16,3469.07,2047.619995
1/5/16,3478.78,2052.22998
1/6/16,3539.81,2012.369995
1/7/16,3294.38,2021.939941
1/8/16,3361.56,2043.410034
1/11/16,3192.45,2073.070068
1/12/16,3215.71,2041.890015
1/13/16,3155.88,2005.550049
1/14/16,3221.57,2021.150024
1/15/16,3118.73,2038.969971
1/18/16,3130.73,2064.290039
1/19/16,3223.12,2060.98999
1/20/16,3174.38,2056.5
1/21/16,3081.34,2078.360107
1/22/16,3113.46,2063.360107
1/25/16,3128.89,2043.939941
1/26/16,2940.51,2012.660034
1/27/16,2930.35,2016.709961
1/28/16,2853.76,1990.26001
1/29/16,2946.09,1943.089966
2/1/16,2901.05,1922.030029
2/2/16,2961.33,1923.670044
2/3/16,2948.64,1938.680054
2/4/16,2984.76,1890.280029
2/5/16,2963.79,1921.839966
2/8/16,2963.79,1880.329956
2/9/16,2963.79,1881.329956
2/10/16,2963.79,1859.329956
2/11/16,2963.79,1868.98999
2/12/16,2963.79,1906.900024
2/15/16,2946.71,1877.079956
2/16/16,3037.03,1903.630005
2/17/16,3063.32,1882.949951
2/18/16,3053.7,1893.359985
2/19/16,3051.58,1940.23999
2/22/16,3118.87,1939.380005
2/23/16,3089.36,1903.030029
2/24/16,3109.54,1912.530029
2/25/16,2918.75,1915.449951
2/26/16,2948.03,1880.050049
2/29/16,2877.47,1853.439941
3/1/16,2930.69,1852.209961
3/2/16,3051.33,1851.859985
3/3/16,3058.42,1829.079956
3/4/16,3093.89,1864.780029
3/7/16,3104.84,1895.579956
3/8/16,3107.67,1926.819946
3/9/16,3071.91,1917.829956
3/10/16,3013.15,1917.780029
3/11/16,3018.28,1945.5
3/14/16,3065.69,1921.27002
3/15/16,3074.78,1929.800049
3/16/16,3090.03,1951.699951
3/17/16,3124.2,1948.050049
3/18/16,3171.96,1932.22998
3/21/16,3249.44,1978.349976
3/22/16,3225.79,1986.449951
3/23/16,3236.09,1993.400024
3/24/16,3181.85,1999.98999
3/25/16,3197.82,2001.76001
3/28/16,3169.73,1979.26001
3/29/16,3135.41,1989.26001
3/30/16,3216.27,1989.569946
3/31/16,3218.09,2022.189941
4/1/16,3221.9,2019.640015
4/4/16,3221.9,2015.930054
4/5/16,3270.7,2027.219971
4/6/16,3257.53,2040.589966
4/7/16,3209.29,2049.580078
4/8/16,3173.09,2051.600098
4/11/16,3230.1,2049.800049
4/12/16,3218.45,2036.709961
4/13/16,3261.38,2035.939941
4/14/16,3275.83,2037.050049
4/15/16,3272.21,2055.01001
4/18/16,3228.45,2063.949951
4/19/16,3238.3,2059.73999
4/20/16,3181.03,2072.780029
4/21/16,3160.6,2066.129883
4/22/16,3174.9,2045.170044
4/25/16,3162.03,2066.659912
4/26/16,3179.16,2041.910034
4/27/16,3165.92,2047.599976
4/28/16,3160.58,2041.98999
4/29/16,3156.75,2061.719971
5/2/16,3156.75,2082.419922
5/3/16,3210.22,2082.780029
5/4/16,3209.46,2080.72998
5/5/16,3213.92,2094.340088
5/6/16,3130.35,2100.800049
5/9/16,3065.62,2102.399902
5/10/16,3069.11,2091.47998
5/11/16,3082.81,2091.580078
5/12/16,3090.14,2087.790039
5/13/16,3074.94,2091.699951
5/16/16,3095.31,2095.149902
5/17/16,3086.02,2075.810059
5/18/16,3068.04,2065.300049
5/19/16,3062.5,2081.429932
5/20/16,3078.22,2063.370117
5/23/16,3087.22,2051.120117
5/24/16,3063.56,2050.629883
5/25/16,3059.23,2057.139893
5/26/16,3064.21,2058.689941
5/27/16,3062.5,2084.389893
5/30/16,3066.71,2064.459961
5/31/16,3169.56,2064.110107
6/1/16,3160.55,2046.609985
6/2/16,3167.1,2066.659912
6/3/16,3189.33,2047.209961
6/6/16,3178.79,2047.630005
6/7/16,3177.05,2040.040039
6/8/16,3163.99,2052.320068
6/13/16,3066.34,2048.040039
6/14/16,3075.98,2076.060059
6/15/16,3116.37,2090.540039
6/16/16,3094.67,2090.100098
6/17/16,3110.36,2099.060059
6/20/16,3112.67,2096.949951
6/21/16,3106.32,2099.330078
6/22/16,3133.96,2105.26001
6/23/16,3117.32,2099.129883
6/24/16,3077.16,2109.409912
6/27/16,3120.54,2112.129883
6/28/16,3136.4,2119.120117
6/29/16,3151.39,2115.47998
6/30/16,3153.92,2096.070068
7/1/16,3154.2,2079.060059
7/4/16,3204.7,2075.320068
7/5/16,3207.38,2071.5
7/6/16,3216.8,2077.98999
7/7/16,3209.95,2071.219971
7/8/16,3192.28,2083.25
7/11/16,3203.33,2088.899902
7/12/16,3273.18,2085.449951
7/13/16,3282.87,2113.320068
7/14/16,3276.76,2037.410034
7/15/16,3276.28,2000.540039
7/18/16,3262.02,2036.089966
7/19/16,3248.23,2070.77002
7/20/16,3237.6,2098.860107
7/21/16,3252.52,2102.949951
7/22/16,3225.16,2088.550049
7/25/16,3230.89,2099.72998
7/26/16,3269.59,2097.899902
7/27/16,3218.24,2129.899902
7/28/16,3221.14,2137.159912
7/29/16,3203.93,2152.139893
8/1/16,3176.81,2152.429932
8/2/16,3189.05,2163.75
8/3/16,3193.51,2161.73999
8/4/16,3201.29,2166.889893
8/5/16,3205.01,2163.780029
8/8/16,3234.18,2173.02002
8/9/16,3256.98,2165.169922
8/10/16,3243.34,2175.030029
8/11/16,3233.36,2168.47998
8/12/16,3294.23,2169.179932
8/15/16,3393.42,2166.580078
8/16/16,3378.25,2170.060059
8/17/16,3373.05,2173.600098
8/18/16,3364.49,2170.840088
8/19/16,3365.02,2157.030029
8/22/16,3336.79,2163.790039
8/23/16,3341.83,2164.25
8/24/16,3329.86,2182.870117
8/25/16,3308.97,2180.889893
8/26/16,3307.09,2181.73999
8/29/16,3307.78,2175.48999
8/30/16,3311.99,2185.790039
8/31/16,3327.79,2184.050049
9/1/16,3301.58,2190.149902
9/2/16,3314.11,2178.149902
9/5/16,3319.68,2182.219971
9/6/16,3342.63,2187.02002
9/7/16,3340.82,2183.870117
9/8/16,3339.56,2182.639893
9/9/16,3318.04,2186.899902
9/12/16,3262.6,2175.439941
9/13/16,3260.33,2172.469971
9/14/16,3238.73,2169.040039
9/19/16,3263.12,2180.379883
9/20/16,3257.4,2176.120117
9/21/16,3266.64,2170.949951
9/22/16,3291.12,2170.860107
9/23/16,3275.67,2179.97998
9/26/16,3220.28,2186.47998
9/27/16,3240.75,2186.159912
9/28/16,3230.89,2181.300049
9/29/16,3244.39,2127.810059
9/30/16,3253.28,2159.040039
10/10/16,3293.87,2127.02002
10/11/16,3306.56,2125.77002
10/12/16,3300.01,2147.26001
10/13/16,3302.65,2139.159912
10/14/16,3305.85,2139.120117
10/17/16,3277.88,2139.76001
10/18/16,3321.33,2163.120117
10/19/16,3316.24,2177.179932
10/20/16,3318.6,2164.689941
10/21/16,3327.74,2146.100098
10/24/16,3367.58,2159.929932
10/25/16,3367.45,2171.370117
10/26/16,3354.8,2151.129883
10/27/16,3345.7,2168.27002
10/28/16,3340.13,2161.199951
10/31/16,3336.28,2150.48999
11/1/16,3359.05,2159.72998
11/2/16,3333.35,2160.77002
11/3/16,3365.08,2153.73999
11/4/16,3354.17,2163.659912
11/7/16,3356.59,2136.72998
11/8/16,3371.12,2139.179932
11/9/16,3353.05,2132.550049
11/10/16,3390.61,2132.97998
11/11/16,3417.15,2126.5
11/14/16,3430.25,2139.600098
11/15/16,3429.87,2144.290039
11/16/16,3429.59,2141.340088
11/17/16,3436.53,2141.159912
11/18/16,3417.46,2151.330078
11/21/16,3441.11,2143.159912
11/22/16,3468.36,2139.429932
11/23/16,3474.73,2133.040039
11/24/16,3488.71,2126.409912
11/25/16,3521.3,2126.149902
11/28/16,3535.08,2111.719971
11/29/16,3564.04,2097.939941
11/30/16,3538,2088.659912
12/1/16,3565.04,2085.179932
12/2/16,3528.95,2131.52002
12/5/16,3469.41,2139.560059
12/6/16,3459.15,2163.26001
12/7/16,3475.75,2167.47998
12/8/16,3470.14,2164.449951
12/9/16,3493.7,2164.199951
12/12/16,3409.18,2180.389893
12/13/16,3405.04,2176.939941
12/14/16,3378.95,2187.120117
12/19/16,3328.98,2181.899902
